Test_Date,Module,Test,result,Detail,description,FW_ver,Test_Tool_ver,Security_Patch,SDK_ver,ABI
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[21(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_5ch_32kHz_s16le_3s.raw rms error too high ref/exp/got 49.436829/51.908669/709.296814,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-246,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[22(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_5ch_44kHz_s16le_3s.raw rms error too high ref/exp/got 43.886215/46.080524/709.076843,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-247,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[23(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_5ch_48kHz_s16le_3s.raw rms error too high ref/exp/got 44.271889/46.485481/708.671997,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-248,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[24(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_6ch_8kHz_s16le_3s.raw rms error too high ref/exp/got 39.661064/41.644115/646.236816,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-249,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[25(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_6ch_12kHz_s16le_3s.raw rms error too high ref/exp/got 34.971416/36.719986/647.254944,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-250,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[26(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_6ch_16kHz_s16le_3s.raw rms error too high ref/exp/got 29.068884/30.522327/647.404053,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-251,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[27(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_6ch_22kHz_s16le_3s.raw rms error too high ref/exp/got 29.427877/30.899269/646.526123,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-252,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[28(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_6ch_24kHz_s16le_3s.raw rms error too high ref/exp/got 30.331501/31.848074/646.926575,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-253,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[29(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_6ch_32kHz_s16le_3s.raw rms error too high ref/exp/got 33.926392/35.622711/646.896423,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-254,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[30(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_6ch_44kHz_s16le_3s.raw rms error too high ref/exp/got 31.733263/33.319923/647.200134,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-255,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[31(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_6ch_48kHz_s16le_3s.raw rms error too high ref/exp/got 31.032242/32.583851/646.601868,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-256,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[51(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_22kHz_s16le_3s.raw rms error too high ref/exp/got 24.959969/26.207966/427.442383,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-257,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[52(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_24kHz_s16le_3s.raw rms error too high ref/exp/got 26.495283/27.820045/427.672760,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-258,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[53(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_32kHz_s16le_3s.raw rms error too high ref/exp/got 31.464266/33.037479/427.942749,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-259,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[54(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_44kHz_s16le_3s.raw rms error too high ref/exp/got 33.852623/35.545254/428.221893,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-260,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[55(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_48kHz_s16le_3s.raw rms error too high ref/exp/got 33.136082/34.792885/427.994171,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-261,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[57(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_22kHz_s16le_3s.raw rms error too high ref/exp/got 24.959969/26.207966/454.218018,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-262,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[58(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_24kHz_s16le_3s.raw rms error too high ref/exp/got 26.962938/28.311085/454.526123,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-263,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[59(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_32kHz_s16le_3s.raw rms error too high ref/exp/got 27.784887/29.174129/454.419403,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-264,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[60(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_44kHz_s16le_3s.raw rms error too high ref/exp/got 29.223278/30.684441/454.729584,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-265,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[61(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_48kHz_s16le_3s.raw rms error too high ref/exp/got 29.171904/30.630497/454.588837,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-266,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsSystemUiTestCases,android.systemui.cts.BasicPipTests#pipApp_remainsOpen_afterScreensaver,pass,java.lang.RuntimeException: Caught exception,2024-11-07 : ATV Settings > Device Preferences > Screen saver > Screen saver > Colors 설정 후 retry,v12.G8V_DE.130_20241112,android-cts-12_r14-linux_x86,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsNNAPITestCases,,pass,,2024-11-07 : ANDROID_PARNTER_SERVER_ERROR 로 incomplete; 별도로 해당 모듈 (-m) 확인,v12.G8V_DE.130_20241112,android-cts-12_r14-linux_x86,2024-11-01,1.10.9,armeabi-v7a
2024-09-09,CtsStatsdHostTestCases ,android.cts.statsd.alert.AnomalyDetectionTests#testPerfetto test,fail,,"25.01에도 발생 Google , 3PL - tool 자체의 issue - 
수정하여 preview로 업데이트 해줌",v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-09-03,CtsSecurityHostTestCases,android.security.cts.SELinuxHostTest#testAospServiceContexts,pass,,synaptics diff patch (CSMDTV-173) 적용 -> Pass (CSMDTV-172 동일),v12.G8V_DE.127_20240902,android-cts-12_r13-linux_x86 / 12178160,2024-09-01,1.10.8.1,armeabi-v7a
2024-08-27,CtsUiRenderingTestCases,android.uirendering.cts.testclasses.SweepTests#testBasicDraws,pass,,CSMDTV-166   239364.diff patch (CSMDTV-159)-> Pass (MGKID: correct service config for VTS),v12.G8V_DE.127_20240902,android-cts-12_r13-linux_x86 / 12178160,2024-09-01,1.10.8.1,armeabi-v7a
2024-08-26,CtsMediaTestCases,android.media.cts.MediaCodecCapabilitiesTest#testGetMaxSupportedInstances,pass,,CSMDTV-153 238772.diff patch -> Pass,v12.G8V_DE.127_20240902,android-cts-12_r13-linux_x86 / 12178160,2024-09-01,1.10.8.1,armeabi-v7a
2024-06-19,CtsGraphicsTestCases,android.graphics.fonts.SystemEmojiTest#uniquePostScript,pass,java.io.IO.Exception: name table not found,2024-06-19 : retry,v12.G8V_DE.118_20240617_user,android-cts-12_r12-linux_x86 / 11399545,2024-06-01,1.10.7,armeabi-v7a
2024-06-19,CtsGraphicsTestCases[instant],android.graphics.fonts.SystemEmojiTest#uniquePostScript,pass,java.io.IO.Exception: name table not found,2024-06-19 : retry,v12.G8V_DE.118_20240617_user,android-cts-12_r12-linux_x86 / 11399546,2024-06-01,1.10.7,armeabi-v7a
2024-06-19,CtsHardwareTestCases,android.hardware.lights.cts.tests.LightsManagerTest#testControlLights_firstCallerWinsContention,pass,expected: -10066330,2024-06-20 : Screen saver > Colors 설정 후 retry,v12.G8V_DE.118_20240617_user,android-cts-12_r12-linux_x86 / 11399547,2024-06-01,1.10.7,armeabi-v7a
2024-06-19,CtsHdmiCecHostTestCases,android.hdmicec.cts.common.HdmiCecStartupTest#cectVerifyStartupMessages_Cec14b,pass,Unexpected messages sent by the device,"2024-06-19 : TV에서 CEC OFF, STB 에서 HDMI CEC > Expert settings 설정에서 다 OFF",v12.G8V_DE.118_20240617_user,android-cts-12_r12-linux_x86 / 11399548,2024-06-01,1.10.7,armeabi-v7a
2024-06-19,CtsHdmiCecHostTestCases,android.hdmicec.cts.common.HdmiCecSystemStandbyTest#cect_HandleBroadcastStandby,pass,value of: trim(),2024-06-19 : TV에서 CEC OFF,v12.G8V_DE.118_20240617_user,android-cts-12_r12-linux_x86 / 11399549,2024-06-01,1.10.7,armeabi-v7a
